target,text
0,supervisor find 4 one lor thk student havent ask yet tell u aft ask
0,\hey sorri didntgiv ya bellearli hunni
0,carri disturb
0,u havenåõt lost ill alway b 4u.i didnåõt intend 2 hurt u never knew u felt iwas+marin thatåõ itried2tel urmom.i careabout u
0,ok lor go tog lor ...
0,im reali soz imat mum 2nite 2moro
0,yup thk e shop close lor
0,k 'm leav soon littl 9
0,sad stori man last week b'day wife did'nt wish parent forgot n kid went work even colleagu wish
0,new car hous parent new job hand
0,ìï home work meh ...
0,fine .. absolutli fine
0,'d like would n't jerk
0,awesom plan get time like lt gt 'll text detail wee bit
0,wish great semest
0,account number
0,ugh ca n't u apolog admit u wrong ask take u back
0,wat would u like 4 ur birthday
0,tell who pl
1,urgent mobil number award å£2000 bonu caller prize call 09058095201 land line valid 12hr
1,tri call repli sm video mobil 750 min unlimit text free camcord repli call 08000930705 del thur
0,new theori argument win situat lose person dont argu ur friend .. kick amp say 'm alway correct
0,even u dont get troubl convinc .. tel twice tel neglect msg dont c read .. dont repli
1,privat 2004 account statement 07742676969 show 786 unredeem bonu point claim call 08719180248 identifi code 45239 expir
0,lol u come idea
1,freemsg hey 'm buffi 25 love satisfi men home alon feel randi repli 2 c pix qlynnbv help08700621170150p msg send stop stop txt
1,boltblu tone 150p repli poli mono eg poly3 1. cha cha slide 2. yeah 3. slow jamz 6. toxic 8. come stop 4 tone txt
0,hey sweet wonder moment might come want send file someon wo n't go yahoo connect suck rememb set page go download format disc could tell know way download big file download stuff directli internet help would great prey ... teas kiss
0,awesom text 're restock
0,problem babi good time talk call left messag
0,'m done oredi ...
0,time fix spell sometim get complet diff word go figur
0,\hello u.cal wen u finish wrk.i fanci meetin wiv u tonit need break dabook 4 hr last nite+2 today wrk '' ''
0,'s good need drug
0,got got 2 colour lor one colour quit light n e darker lor actual 'm done 's style hair
0,forgot take 3 year shower sorri at/your phone dead yet
0,jane babe goin 2 wrk feel ill lst nite fone alreadi cover 4 chuck
0,2 student solv cat question 'xam ... 5+3+2= lt gt 9+2+4= lt gt 8+6+3= lt gt 7+2+5= tell answer u r brilliant ... 1thing.i got answr
0,aiyar sorri lor forgot 2 tell u ...
0,type stuff sing
0,sister .. belong 2 famili .. hope tomorrow .. pray 4 fate 4 shoranur train incid let hold hand togeth amp fuell love amp concern prior 2 grief amp pain pl join di chain amp pass stop violenc women
0,hey ... go quit soon xuhui work till end month
0,'m list buyer
0,hello sort town alreadi dont rush home eat nacho let know eta
0,sorri 'll call later meet
0,sound better even im costum im sure time finish tomorrow txt end
0,ok ... din get ur msg ...
1,n't know u u n't know send chat 86688 let 's find 150p/msg rcvd hg/suite342/2lands/row/w1j6hl ldn 18 year
0,got c ... lazi type ... forgot ì_ lect ... saw pouch like v nice ...
0,miser n't tell u side effect birth control massiv gut wrench cramp first 2 month n't sleep last night
0,make dinner
0,dear good morn feel dear
0,gudnit .... tc ... practic go
0,sorri roommat took forev ok come
0,dunno da next show aft 6 850. toa payoh got 650
0,remind hr
0,
0,wot u 2 u weirdo
0,get cash togeth 'll text jason
0,hope get away 7 langport still town tonight
0,actual get readi leav hous
1,mobil 11 month u r entitl updat latest colour mobil camera free call mobil updat co free 08002986030
0,wake 4 afternoon sup
0,oh fine 'll tonight
0,tund wish great day abiola
1,call germani 1 penc per minut call fix line via access number 0844 861 85 85. prepay direct access
0,hi wlcome back wonder got eaten lion someth noth much
0,n't run away frm u ... walk slowli amp kill u n't care enough stop ...
1,1 nokia tone 4 ur mob everi week txt nok 87021 1st tone free get txtin tell ur friend 150p/tone 16 repli hl 4info
0,pl give food prefer pap slowli load sugar take hour give water slowli
0,lol know hey someon great inperson flea forum love
0,ju finish avatar nigro
0,thank u
0,guess useless call u 4 someth import
0,thank talk saturday dear cherish brother role model
1,urgent pleas call 09061213237 landlin å£5000 cash luxuri 4 canari island holiday await collect cs sae po box 177. m227xi 150ppm 16+
0,'m okay chase dream 's good next
1,text meet someon sexi today u find date even flirt u. join 4 10p repli name age eg sam 25 18 -msg recd thirtyeight penc
0,went project centr
0,u ask darren go n pick u lor ... oso sian tmr haf 2 meet lect ...
0,prepar pleasur
0,xy tri smth u eat alreadi havent ...
0,so amount get pl
0,haha get use drive usf man know lot stoner
0,still otsid le .. u come 2morrow maga ..
0,weird know one point
0,\alright babe
0,place man
0,ask around 's lot term mid
0,channel
0,alway chat fact need money rais
0,oki .. thanx ..
0,yes.i 'm offic da
0,hi babi im sat bloodi bu mo wont home 7:30 wan na somethin later call later ortxt back jess xx
0,sorri pa dont knw ru pa
0,come sec 's somebodi want see
0,happi new year u
0,wat make peopl dearer de happi dat u feel u meet de pain u feel u miss dem
0,oh send address
0,go take babe
0,know friend alreadi told
0,k.i did't see k
0,when/wher pick
0,said gon na snow start around 8 9 pm tonit predict inch accumul
0,\it ur luck love someon ur fortun love one love u.
0,ask sen come chennai search job
1,free msg singl find partner area 1000 real peopl wait chat send chat 62220cncl send stopc 08717890890å£1.50 per msg
0,life mean lot love life love peopl life world call friend call world .. ge ..
0,lay man let know miss thought great day send bimbo ugo 's number ill appreci safe
0,walk mom right stagwood pass right winterston left victor hill address lt gt
0,want bold 2 bb torch
0,oh yeah hav great time newquay-send postcard 1 look girl im gone u know 1im talkin bout xx
0,good afternoon gloriou anniversari day sweet j hope find happi content prey think send teas kiss across sea coax imag fond souveni ... cougar-pen
0,didnt get ur full msg .. sometext miss send
0,slow use biola 's fne
1,freemsg 1-month unlimit free call activ smartcal txt call 68866. subscriptn3gbp/wk unlimit call help 08448714184 stop txt stop landlineonli
1,dear 0776xxxxxxx u 've invit xchat final attempt contact u txt chat 86688 150p/msgrcvdhg/suite342/2lands/row/w1j6hl ldn 18yr
0,cool text head
0,one week leav put know time
0,'m drive ... rain 'll get caught e mrt station lor
0,hmmm ... imagin 've come home rub feet make dinner help get readi date sure readi kind life
0,dude saw park car sunroof pop sux
0,dont know jabo abi
0,ye 's u text pshew ... miss much
0,neft transact refer number lt gt rs lt decim gt credit beneficiari account lt gt lt time gt lt gt
0,love wine dine ladi
1,xclusiv clubsaisai 2morow 28/5 soire special zouk nichol paris.fre rose 2 ladi info 07946746291/07880867867
1,mobi pub quiz.win å£100 high street prize u know new duchess cornwal txt first name 82277.unsub stop å£1.50 008704050406 sp
0,ì_ login dat time ... dad fetch ì_ home
0,much better thank lol
0,u laugh realli loud .. u talk spontan .. u dont care other feel .. u probabl dear amp best friend .. goodeven dear ..
0,flippin shit yet
0,n't found way get anoth app phone eh go net cafe take job geeee need babe crave see ...
0,'m home n readi ...
0,ha ... us e thing got tv 2 watch u thk 2 go tonight u alreadi haf smth mind ...
0,realli good dhanush rock
0,que pase un buen tiempo someth like
0,8 latest g 's still scroung ammo want give new ak tri
0,yeah 's fine 's å£6 get ok
0,hey want crave miss need love ahmad saeed al hallaq ...
0,ok.ok ok .. .. what ur today plan
0,look ami ure beauti intellig woman like u lot know u donåõt like like donåõt worri
0,aiyo bit pai seh ì_ noe ... scare dun rem die ... hee ... becom better lookin oredi leh ...
0,one interest may busi plan
0,cant think anyon spare room top head
1,chanc realiti fantasi show call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 nation rate call
1,n't prize go anoth custom c www.t-c.biz 18+ 150p/min polo ltd suit 373 london w1j 6hl pleas call back busi
0,mum went 2 dentist
0,im inperialmus listening2th weirdest track ever byåóleafcutt johnåó-sound like insect molest someon plumb remix evil men acid
0,dunno dat 's wat told ok lor ...
0,sorri troubl u buy 4d dad 1405 1680 1843. 2 big 1 small sat n sun thanx
0,pl dont play other life
0,dun need use dial juz open da browser n surf ...
0,da what plan
0,ì_ come
0,thx well month
0,av new number wil u use one ta
0,edison rightli said \a fool ask question wise man answer\ '' know us speechless viva .. gm
1,guess somebodi know secretli fanci wan na find give us call 09065394514 landlin datebox1282essexcm61xn 150p/min 18
1,ur cash-bal current 500 pound maxim ur cash-in send cash 86688 150p/msg cc 08708800282 hg/suite342/2land row/w1j6hl
0,also hi wesley 've
0,need drug anymor
0,sound like someth someon test would sayi
0,'s bruv hope great break reward semest
0,bought test yesterday someth let know exact day u ovulate.when get 2u 2 3wk pl pl dont fret know u r worri pl relax also anyth ur past histori u need tell
0,'m aight wat 's happen side
0,hey mate how u honey u ave good holiday gimmi de goss x
0,thank look realli appreci
0,lick everi drop readi use mouth well
1,natali 20/f invit friend repli yes-165 no-165 see www.sms.ac/u/natalie2k9 stop send stop frnd 62468
1,winner valu network custom select receivea å£900 prize reward claim call 09061701461. claim code kl341 valid 12 hour
0,ju finish lunch way home lor ... tot u dun wan 2 stay sch today ...
1,+449071512431 urgent 2nd attempt contact u u å£1250 call 09071512433 b4 050703 csbcm4235wc1n3xx callcost 150ppm mobilesvari maxå£7 50
0,pleas inform applic airtel broadband process success instal happen within 3 day
0,webpag avail
0,love smell bu ai n't tobacco ...
0,oh half hour much longer syria canada eh wow must get much work done day us extra time grin
0,yeah 'll tri scroung someth
0,wow healthi old airport rd lor cant thk anyth els 'll b bath dog later
0,r ì_ comin back dinner
0,hey tmr meet bugi 930
0,black shirt n blue jean ... thk c ì_ ...
0,use foreign stamp countri good lectur
0,still grinder
0,ok omw castor
0,boy late 2 home father \power frndship\ '' ''
0,ye .. said it.
0,cinema plu drink appeal tomo fr thriller director like mac 8.30
0,good afternoon love goe day woke earli onlin wait ... hmmm ... italian boy onlin see grin
0,knew ... u slept v late yest wake late ...
1,1 new voicemail pleas call 08719181513
1,500 free text msg text ok 80488 'll credit account
0,aiyo pleas ì_ got time meh
0,pleas reserv ticket saturday eve chennai thirunelvali tirunelvali chennai sunday eve ... alreadi see net .. ticket avail .. want book ticket tackl ..
0,ya ok dinner
0,oh shut omg yesterday dream 2 kid boy piss kid boy even told mark dream chang diaper caus 'm get owe face
0,storm msg wen u lift phne u say \hello\ '' u knw wt real mean hello 's name girl .. ye .. u knw dat girl '' margaret hello\ '' girlfrnd f grahmbel invnt telphon ... moral one 4get name person
0,sent score sopha secondari applic school think think appli research cost also contact joke ogunrind school one less expens one
1,sm servic inclus text credit pl goto www.comuk.net login= 3qxj9 unsubscrib stop extra charg help 08702840625.comuk 220-cm2 9ae
0,know 's anthoni bring money 've school fee pay rent stuff like that need help friend need ....
0,alright 'll bring see like lt gt min
0,.... ... india go draw seri mani year south african soil ..
0,use foreign stamp whatev send
0,depend would like treat
0,cancel cheyyamo get money back
0,posibl dnt live lt gt centuri cm frwd n thnk differ
1,xma iscom ur award either å£500 cd gift voucher free entri 2 r å£100 weekli draw txt music 87066 tnc www.ldew.com1win150ppmx3age16subscript
0,notic like look shit mirror your turn right freak
0,lt gt fast approach wish u happi new year happi sankranti happi republ day happi valentin day happi shivratri happi ugadi happi fool day happi may day happi independ day happi friendship mother father teacher children day amp happi birthday 4 u. happi ganesh festiv happi dasara happi diwali happi christma lt gt good morn afternoon even night rememberi first wish u ... 's raj
0,idc get weasel way shit twice row
0,finish alreadi ... yar keep say mushi ... embarrass ok ...
0,hey n't forget ... mine ... ... possess ... properti ... mmm ... childish smile ...
0,true passabl get high score appli phd get 5year salari make life easier
0,ahhhh ... woken bad dream u tho dont like u right didnt know anyth comedi night guess im
0,hey gal ... u wan na meet 4 dinner nìâte
0,good sleep rhythm person establish rhythm bodi learn use want know
1,"urgent call 09066350750 landlin complimentari 4 ibiza holiday 10,000 cash await collect sae cs po box 434 sk3 8wp 150 ppm 18+"
